binary,family,backend,query,cell,sf,dram_gib,structure,method,tx,bg,rep,tx_per_s,tx_count,bg_tx_count,ms_per_tx,size_mib,commit_sha,cpu_cycles_per_tx,cpu_instr_per_tx,cpu_l1_miss_per_tx,cpu_llc_miss_per_tx,cpu_branch_miss_per_tx,cpu_util_pct,bm_free_pct,bm_consumed_pages,bm_p1_pct,bm_p2_pct,bm_p3_pct,bm_evicted_mib,bm_rounds,cr_committed,cr_restarts,cr_gct_committed,cr_wal_write_gib,dt_struct_split,dt_misses_counter,sst_read_us_per_tx,sst_write_us_per_tx,sst_compaction_us,lsm_block_read_count,lsm_block_cache_hit,lsm_block_cache_miss,disk
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,maintain,1,2,81.0,,,12.345679012345679,0.0,,16264.005,,,,,16039.915,,,,,,,,,,,,,,99.83,1.41,10.82,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-n,1,2,1.53,,,653.59477124183,493.503,,230739271.0,,,,,18.0,,,,,,,,,,,,,,103426.5,916610.12,35905218.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-ns,1,2,5.81,,,172.1170395869191,72.28,,8657670.5,,,,,2.81,,,,,,,,,,,,,,45.0,75.58,298.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-nsc,1,2,30.53,,,32.754667540124466,293.44,,1882600.0,,,,,4.75,,,,,,,,,,,,,,34.0,591.75,25.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-n,1,2,2.13,,,469.4835680751174,815.2,,172072761.5,,,,,21.93,,,,,,,,,,,,,,151.0,208.22,725.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-ns,1,2,6.5,,,153.84615384615384,75.42,,7719933.0,,,,,3.07,,,,,,,,,,,,,,59.0,118.73,216.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-nsc,1,2,10.57,,,94.6073793755913,15.3,,1211410.5,,,,,1.04,,,,,,,,,,,,,,37.0,736.01,124.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-n,1,2,2.33,,,429.18454935622316,469.06,,168156531.5,,,,,23.435000000000002,,,,,,,,,,,,,,124.0,984.67,332.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-ns,1,2,2.1,,,476.19047619047615,885.45,,7980841.5,,,,,0.9688,,,,,,,,,,,,,,69.0,281.77,751.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-nsc,1,2,13.87,,,72.09805335255949,302.37,,1083872.5,,,,,1.24,,,,,,,,,,,,,,28.0,7.83,56.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,maintain,1,2,57.0,,,17.54385964912281,0.0,,22084.335,,,,,21687.555,,,,,,,,,,,,,,90.12,0.2414,4.92,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-n,1,3,2.25,,,444.44444444444446,493.503,,154393602.0,,,,,22.25,,,,,,,,,,,,,,106957.49,696576.26,11413508.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-ns,1,3,9.36,,,106.83760683760684,294.26,,13562058.0,,,,,4.59,,,,,,,,,,,,,,65.0,503.32,155.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,join-nsc,1,3,13.85,,,72.20216606498195,945.42,,1297827.0,,,,,1.47,,,,,,,,,,,,,,45.0,693.92,100.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-n,1,3,2.71,,,369.00369003690037,943.5,,135336678.0,,,,,27.06,,,,,,,,,,,,,,206.0,463.72,437.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-ns,1,3,2.56,,,390.625,320.39,,5725089.0,,,,,0.8934,,,,,,,,,,,,,,60.0,186.15,603.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,mixed-nsc,1,3,8.82,,,113.37868480725623,1.36,,1150574.0,,,,,0.8442000000000001,,,,,,,,,,,,,,37.0,849.68,177.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-n,1,3,1.8,,,555.5555555555555,875.89,,144966721.0,,,,,19.5,,,,,,,,,,,,,,195.0,224.5,887.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-ns,1,3,6.89,,,145.1378809869376,211.81,,7238230.0,,,,,3.13,,,,,,,,,,,,,,77.0,908.5,204.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,distinct-nsc,1,3,14.3,,,69.93006993006993,155.27,,1664881.5,,,,,1.96,,,,,,,,,,,,,,47.0,94.48,63.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,1,base_idx,maintain,1,3,52.0,,,19.23076923076923,0.0,,23070.8,,,,,23090.28,,,,,,,,,,,,,,88.56,0.8672,22.49,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-n,1,3,4.27,,,234.192037470726,1320.28,,86991694.5,,,,,30.82,,,,,,,,,,,,,,385242.36,2884.5,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-ns,1,3,44.3,,,22.573363431151243,0.0,,3869672.5,,,,,11.41,,,,,,,,,,,,,,41.0,346.38,70.79,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,join-nsc,1,3,121.98,,,8.198065256599442,553037.0,,411442.5,,,,,4.04,,,,,,,,,,,,,,15.0,649.51,59.27,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-n,1,3,9.8,,,102.0408163265306,421837.0,,67639060.0,,,,,50.4,,,,,,,,,,,,,,147.0,125.49,403.89,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-ns,1,3,62.6,,,15.974440894568689,0.0,,3218277.5,,,,,13.26,,,,,,,,,,,,,,28.0,987.65,7.66,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,mixed-nsc,1,3,151.5,,,6.600660066006601,697034.0,,515962.5,,,,,6.28,,,,,,,,,,,,,,12.0,447.69,52.35,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-n,1,3,0.4093,,,2443.195699975568,2.0,,6622604957.5,,,,,89.16,,,,,,,,,,,,,,2.0,436.0,921.5,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-ns,1,3,37.74,,,26.49708532061473,0.0,,8995908.0,,,,,25.06,,,,,,,,,,,,,,44.0,655.7,18.76,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,distinct-nsc,1,3,96.62,,,10.3498240529911,0.0,,449957.0,,,,,3.685,,,,,,,,,,,,,,19.0,630.05,54.71,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,2,mat_view,maintain,1,3,1.0,,,1000.0,696826.0,,149718.97,,,,,154927.335,,,,,,,,,,,,,,26.67,492.07,48.35,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-n,1,3,3.98,,,251.25628140703517,477.058,,127222122.0,,,,,27.87,,,,,,,,,,,,,,91205.54,225431.18,0.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-ns,1,3,17.23,,,58.038305281485776,238.2,,5302562.0,,,,,4.755,,,,,,,,,,,,,,21.0,304.92,46.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,join-nsc,1,3,42.88,,,23.32089552238806,586.66,,571291.0,,,,,1.63,,,,,,,,,,,,,,9.0,23.32,36.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-n,1,3,3.14,,,318.4713375796178,431.47,,92153810.5,,,,,16.46,,,,,,,,,,,,,,80.0,0.24,377.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-ns,1,3,18.29,,,54.67468562055768,661.87,,4494611.0,,,,,4.41,,,,,,,,,,,,,,20.0,107.48,86.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,mixed-nsc,1,3,8.17,,,122.39902080783354,531.81,,1436632.0,,,,,0.8599000000000001,,,,,,,,,,,,,,44.0,370.43,140.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-n,1,3,3.67,,,272.47956403269757,513.75,,105744115.5,,,,,21.37,,,,,,,,,,,,,,74.0,196.14,411.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-ns,1,3,19.12,,,52.30125523012552,6.58,,4437594.5,,,,,4.45,,,,,,,,,,,,,,21.0,649.13,40.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,distinct-nsc,1,3,24.04,,,41.597337770382694,678.3,,601970.0,,,,,1.08,,,,,,,,,,,,,,12.0,557.98,53.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,3,merged_idx,maintain,1,3,77.0,,,12.987012987012987,0.0,,16494.38,,,,,16076.745,,,,,,,,,,,,,,99.49,1.26,9.29,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-n,1,3,1.58,,,632.9113924050632,493.503,,241284310.5,,,,,21.39,,,,,,,,,,,,,,144184.97,882094.04,35601922.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-ns,1,3,7.92,,,126.26262626262627,860.27,,9094939.5,,,,,4.04,,,,,,,,,,,,,,36.0,95.35,178.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,join-nsc,1,3,11.09,,,90.17132551848512,654.66,,1438419.5,,,,,1.31,,,,,,,,,,,,,,28.0,574.63,156.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-n,1,3,3.49,,,286.5329512893983,572.49,,188560827.0,,,,,36.04,,,,,,,,,,,,,,95.0,263.02,366.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-ns,1,3,6.23,,,160.51364365971105,411.75,,7158100.0,,,,,2.605,,,,,,,,,,,,,,53.0,530.7,212.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,mixed-nsc,1,3,12.72,,,78.61635220125785,260.64,,1559957.0,,,,,1.6,,,,,,,,,,,,,,33.0,675.23,103.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-n,1,3,1.87,,,534.75935828877,549.07,,202119537.0,,,,,23.51,,,,,,,,,,,,,,143.0,341.72,848.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-ns,1,3,11.83,,,84.53085376162299,368.81,,7016999.0,,,,,4.91,,,,,,,,,,,,,,52.0,270.89,88.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,distinct-nsc,1,3,27.63,,,36.19254433586681,689.15,,1960543.0,,,,,4.48,,,,,,,,,,,,,,37.0,510.13,34.0,,,,hdd
geo_lsm,geo,lsm,geo,c2,52,0.1,4,hash,maintain,1,3,6.0,,,166.66666666666666,49881678.0,,31650.915,,,,,31095.9,,,,,,,,,,,,,,29.8,25.39,82.07,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,0,1,0.01191,,,83963.05625524769,415.308,,nan,nan,nan,nan,nan,-53127683.505,99.85,221064.0,100.0,0.0,0.0,0.0,187115.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,0,1,0.01541,,,64892.92667099286,437.756,,nan,nan,nan,nan,nan,-67919764.07,99.85,221064.0,100.0,0.0,0.0,0.0,153586.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,0,1,0.01499,,,66711.14076050701,424.8,,nan,nan,nan,nan,nan,-66123947.11,99.85,221064.0,100.0,0.0,0.0,0.0,139464.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,0,1,0.007353,,,135998.91200870392,329.302,,nan,nan,nan,nan,nan,-33909763.745000005,99.85,221064.0,100.0,0.0,0.0,0.0,158654.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,0,2,0.01238,,,80775.44426494345,415.308,,nan,nan,nan,nan,nan,-55126086.585,99.85,221064.0,100.0,0.0,0.0,0.0,107307.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,0,2,0.01536,,,65104.166666666664,437.756,,nan,nan,nan,nan,nan,-67748697.1,99.85,221064.0,100.0,0.0,0.0,0.0,160318.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,0,2,0.01525,,,65573.77049180328,424.8,,nan,nan,nan,nan,nan,-67254638.42999999,99.85,221064.0,100.0,0.0,0.0,0.0,111289.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,0,2,0.007418,,,134807.22566729577,329.302,,nan,nan,nan,nan,nan,-34211357.980000004,99.85,221064.0,100.0,0.0,0.0,0.0,92398.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,0,3,0.01258,,,79491.2559618442,415.308,,nan,nan,nan,nan,nan,-55912056.52,99.85,221064.0,100.0,0.0,0.0,0.0,73807.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,0,3,0.01533,,,65231.57208088715,437.756,,nan,nan,nan,nan,nan,-67583008.33,99.85,221064.0,100.0,0.0,0.0,0.0,114317.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,0,3,0.01544,,,64766.83937823834,424.8,,nan,nan,nan,nan,nan,-68101810.69999999,99.85,221064.0,100.0,0.0,0.0,0.0,121447.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,0,3,0.007344,,,136165.57734204794,329.302,,nan,nan,nan,nan,nan,-33870738.465,99.85,221064.0,100.0,0.0,0.0,0.0,114551.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,1,1,0.01268,,,78864.35331230283,415.308,,1923515701.125,962631833.0,23524027.57,316576.625,16942814.365000002,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,126152.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,1,1,0.01587,,,63011.9722747322,437.756,,1356343167.865,570365061.825,16709650.129999999,226326.74000000002,12355401.26,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,102579.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,1,1,0.01542,,,64850.84306095979,424.8,,1395959724.635,613375831.545,16741098.725000001,227988.91,12666066.620000001,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,121848.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,1,1,0.007527,,,132855.05513484788,329.302,,2989473226.6949997,1289212439.6950002,38653179.12,344004.87,24281629.244999997,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,90035.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,1,2,0.01242,,,80515.29790660225,415.308,,1924932896.6,962785956.81,23226016.91,327007.225,17053393.125,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,109247.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,1,2,0.01507,,,66357.00066357001,437.756,,1376533416.1999998,570685944.74,17043515.785,237129.51499999998,12540589.075,0.015,99.85,221064.0,100.0,0.0,0.0,0.0,114403.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,1,2,0.01531,,,65316.78641410842,424.8,,1410849289.815,615010535.31,16766996.255,229478.44,12801526.69,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,53210.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,1,2,0.007321,,,136593.36156262804,329.302,,3072363774.465,1287233757.085,40244963.504999995,390419.48000000004,25765039.045,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,106630.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,1,base_merge_join,query,1,3,0.01243,,,80450.52292839903,415.308,,1908190180.79,962831231.74,23178099.145000003,348076.275,16686142.48,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,117601.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,2,pipeline_view,query,1,3,0.01509,,,66269.05235255136,437.756,,1368776560.505,573208154.37,16512239.45,252585.635,12535176.440000001,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,99995.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,3,mi_col_walk,query,1,3,0.01571,,,63653.72374283896,424.8,,1381792393.5149999,613262345.885,16529247.55,223737.495,12524065.24,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,109508.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_btree,vanilla,btree,q3,c2,150,0.1,4,base_hash_join,query,1,3,0.007383,,,135446.29554381687,329.302,,3062378762.5299997,1292598326.24,39761220.24,354089.6,25410707.185000002,0.02,99.85,221064.0,100.0,0.0,0.0,0.0,162047.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,0,1,1.02,,,980.3921568627451,377.577,,2066316517.0,,,,,16.9,,,,,,,,,,,,,,335170.25,2286098.44,54762501.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,0,1,1.88,,,531.9148936170213,372.043,,958460260.5,,,,,14.25,,,,,,,,,,,,,,258344.38,1259672.72,54755690.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,0,1,1.68,,,595.2380952380953,386.151,,1123781290.0,,,,,13.69,,,,,,,,,,,,,,260252.12,1563500.58,62569588.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,0,1,0.3042,,,3287.310979618672,308.731,,3753089311.5,,,,,10.38,,,,,,,,,,,,,,2519438.6,7308210.6,54749810.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,0,2,1.03,,,970.8737864077669,377.577,,2064291459.0,,,,,16.64,,,,,,,,,,,,,,337536.88,2314352.5,54752314.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,0,2,1.93,,,518.1347150259068,372.043,,949363745.0,,,,,14.13,,,,,,,,,,,,,,244792.14,1262854.48,54751662.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,0,2,1.7,,,588.2352941176471,386.151,,1118257690.0,,,,,13.47,,,,,,,,,,,,,,258190.65,1562541.88,62568608.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,0,2,0.3055,,,3273.3224222585927,308.731,,3697162703.5,,,,,10.25,,,,,,,,,,,,,,2529233.0,7271082.2,54749163.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,0,3,1.03,,,970.8737864077669,377.577,,2079931444.5,,,,,16.74,,,,,,,,,,,,,,339709.12,2281723.19,54758634.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,0,3,1.96,,,510.2040816326531,372.043,,937598601.5,,,,,14.26,,,,,,,,,,,,,,244643.9,1210963.17,54761021.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,0,3,1.73,,,578.0346820809249,386.151,,1100121119.0,,,,,13.24,,,,,,,,,,,,,,259458.62,1559829.31,62577787.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,0,3,0.3075,,,3252.032520325203,308.731,,3728199916.5,,,,,10.11,,,,,,,,,,,,,,2528314.8,7303541.0,54755612.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,1,1,0.6785,,,1473.8393515106854,377.577,,1994433422.0,,,,,15.6,,,,,,,,,,,,,,1112530.55,3333617.27,54748607.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,1,1,0.8642,,,1157.1395510298541,372.043,,932896868.5,,,,,10.63,,,,,,,,,,,,,,1404348.71,2620030.29,54760364.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,1,1,1.02,,,980.3921568627451,386.151,,1102514748.0,,,,,11.89,,,,,,,,,,,,,,954934.31,2544224.5,62563594.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,1,1,0.0613,,,16313.21370309951,308.731,,4549009675.0,,,,,3.11,,,,,,,,,,,,,,31269476.0,36493236.0,54747363.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,1,2,0.6822,,,1465.845793022574,377.577,,2002998431.0,,,,,15.44,,,,,,,,,,,,,,1116934.82,3326374.45,54751634.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,1,2,0.9018,,,1108.8933244621867,372.043,,947489968.0,,,,,10.39,,,,,,,,,,,,,,1357334.71,2611564.79,54754050.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,1,2,1.07,,,934.5794392523364,386.151,,1107047881.0,,,,,12.14,,,,,,,,,,,,,,903385.94,2390232.47,62581051.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,1,2,0.08917,,,11214.5340361108,308.731,,4032147907.0,,,,,4.75,,,,,,,,,,,,,,20145313.5,18223935.5,54762977.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,1,base_merge_join,query,1,3,0.7207,,,1387.5398917718885,377.577,,2185062032.0,,,,,15.29,,,,,,,,,,,,,,1029913.27,3328424.82,54760822.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,2,pipeline_view,query,1,3,0.8846,,,1130.4544426859597,372.043,,945070320.5,,,,,10.35,,,,,,,,,,,,,,1322454.36,2598220.93,54764389.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,3,mi_col_walk,query,1,3,1.05,,,952.3809523809523,386.151,,1117853167.5,,,,,11.74,,,,,,,,,,,,,,913377.5,2547764.56,62567793.0,,,,hdd
q3_lsm,vanilla,lsm,q3,c2,380,0.1,4,base_hash_join,query,1,3,0.09917,,,10083.694665725523,308.731,,3922363353.0,,,,,4.77,,,,,,,,,,,,,,17944431.0,18247392.0,54764581.0,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,1,base_merge_join,query,0,1,0.009379,,,106621.17496534811,604.304,,nan,nan,nan,nan,nan,-41558103.21,99.84,302600.0,100.0,0.0,0.0,0.0,110772.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,2,pipeline_view,query,0,1,0.01422,,,70323.48804500703,611.087,,nan,nan,nan,nan,nan,-61620720.845,99.84,302600.0,100.0,0.0,0.0,0.0,140431.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,3,mi_coli_walk,query,0,1,0.01306,,,76569.67840735069,615.811,,nan,nan,nan,nan,nan,-56829543.300000004,99.84,302600.0,100.0,0.0,0.0,0.0,119699.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,4,base_hash_join,query,0,1,0.00399,,,250626.56641604012,488.61,,nan,nan,nan,nan,nan,-18381017.349999998,99.84,302600.0,100.0,0.0,0.0,0.0,153214.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,1,base_merge_join,query,0,2,0.009425,,,106100.79575596818,604.304,,nan,nan,nan,nan,nan,-41778204.635000005,99.84,302600.0,100.0,0.0,0.0,0.0,175085.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,2,pipeline_view,query,0,2,0.01444,,,69252.07756232687,611.087,,nan,nan,nan,nan,nan,-62404151.21,99.84,302600.0,100.0,0.0,0.0,0.0,174034.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,3,mi_coli_walk,query,0,2,0.01316,,,75987.84194528876,615.811,,nan,nan,nan,nan,nan,-57310854.225,99.84,302600.0,100.0,0.0,0.0,0.0,143840.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,4,base_hash_join,query,0,2,0.003937,,,254000.508001016,488.61,,nan,nan,nan,nan,nan,-18139069.915,99.84,302600.0,100.0,0.0,0.0,0.0,154665.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,1,base_merge_join,query,0,3,0.009412,,,106247.34381640458,604.304,,nan,nan,nan,nan,nan,-41647892.330000006,99.84,302600.0,100.0,0.0,0.0,0.0,145947.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,2,pipeline_view,query,0,3,0.01425,,,70175.43859649122,611.087,,nan,nan,nan,nan,nan,-61759638.1,99.84,302600.0,100.0,0.0,0.0,0.0,150379.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
q3i_btree,tpchi,btree,q3i,c2,150,0.1,3,mi_coli_walk,query,0,3,0.01298,,,77041.60246533128,615.811,,nan,nan,nan,nan,nan,-56553325.205000006,99.84,302600.0,100.0,0.0,0.0,0.0,174868.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,hdd
